Tab,Row,Col,Original,Patched,ChangeType
FAQ_DA,208,answer_da,"Regel: ≤60 cm → ca 2.78 fødder/m², 80 cm → ca 6.25 fødder/m², 90 cm → ca 4.94 fødder/m², 100 cm → ca 4.0 fødder/m². Længre format (60x120 cm, 40x120 cm) → ca 2.78–4.17 fødder/m².","Regel: ≤60 cm → ca 2.78 fødder/m², 80 cm → ca 6.25 fødder/m², 90 cm → ca 4.94 fødder/m², 100 cm → ca 4.0 fødder/m². Længre format (INVALID_FORMAT cm, 40x120 cm) → ca 2.78–4.17 fødder/m².",INVALID
FAQ_DA,208,answer_full_da,"Regel: ≤60 cm → ca 2.78 fødder/m², 80 cm → ca 6.25 fødder/m², 90 cm → ca 4.94 fødder/m², 100 cm → ca 4.0 fødder/m². Længre format (60x120 cm, 40x120 cm) → ca 2.78–4.17 fødder/m².","Regel: ≤60 cm → ca 2.78 fødder/m², 80 cm → ca 6.25 fødder/m², 90 cm → ca 4.94 fødder/m², 100 cm → ca 4.0 fødder/m². Længre format (INVALID_FORMAT cm, 40x120 cm) → ca 2.78–4.17 fødder/m².",INVALID
FAQ_DA,220,answer_da,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,220,answer_full_da,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,2,answer_ge,"Följande färger finns i Lava:
- Etna (Övrigt) – format: 430x120
- Marsili (Övrigt) – format: 430x120
- Salina (Övrigt) – format: 430x120
- Vesuvio (Övrigt) – format: 430x120","Följande färger finns i Lava:
- Etna (Övrigt) – format: INVALID_FORMAT
- Marsili (Övrigt) – format: INVALID_FORMAT
- Salina (Övrigt) – format: INVALID_FORMAT
- Vesuvio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,2,answer_full_ge,"Följande färger finns i Lava:
- Etna (Övrigt) – format: 430x120
- Marsili (Övrigt) – format: 430x120
- Salina (Övrigt) – format: 430x120
- Vesuvio (Övrigt) – format: 430x120","Följande färger finns i Lava:
- Etna (Övrigt) – format: INVALID_FORMAT
- Marsili (Övrigt) – format: INVALID_FORMAT
- Salina (Övrigt) – format: INVALID_FORMAT
- Vesuvio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,8,answer_ge,"Följande färger finns i Argresia:
- Svart (Övrigt) – format: 430x120","Följande färger finns i Argresia:
- Svart (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,8,answer_full_ge,"Följande färger finns i Argresia:
- Svart (Övrigt) – format: 430x120","Följande färger finns i Argresia:
- Svart (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,14,answer_ge,"Följande färger finns i Kvarts:
- Grå (Övrigt) – format: 100x100, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90","Följande färger finns i Kvarts:
- Grå (Övrigt) – format: INVALID_FORMAT, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90",INVALID
FAQ_DE,14,answer_full_ge,"Följande färger finns i Kvarts:
- Grå (Övrigt) – format: 100x100, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90","Följande färger finns i Kvarts:
- Grå (Övrigt) – format: INVALID_FORMAT, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90",INVALID
FAQ_DE,15,answer_ge,"Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: 430x120
- Nolita (Övrigt) – format: 430x120
- Soho (Övrigt) – format: 430x120
- Tribeca (Övrigt) – format: 430x120","Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: INVALID_FORMAT
- Nolita (Övrigt) – format: INVALID_FORMAT
- Soho (Övrigt) – format: INVALID_FORMAT
- Tribeca (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,15,answer_full_ge,"Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: 430x120
- Nolita (Övrigt) – format: 430x120
- Soho (Övrigt) – format: 430x120
- Tribeca (Övrigt) – format: 430x120","Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: INVALID_FORMAT
- Nolita (Övrigt) – format: INVALID_FORMAT
- Soho (Övrigt) – format: INVALID_FORMAT
- Tribeca (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,16,answer_ge,"Följande färger finns i Materia:
- Upcendre (Övrigt) – format: 430x120
- Upcharbon (Övrigt) – format: 430x120
- Upcrete (Övrigt) – format: 430x120
- Upivoire (Övrigt) – format: 430x120","Följande färger finns i Materia:
- Upcendre (Övrigt) – format: INVALID_FORMAT
- Upcharbon (Övrigt) – format: INVALID_FORMAT
- Upcrete (Övrigt) – format: INVALID_FORMAT
- Upivoire (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,16,answer_full_ge,"Följande färger finns i Materia:
- Upcendre (Övrigt) – format: 430x120
- Upcharbon (Övrigt) – format: 430x120
- Upcrete (Övrigt) – format: 430x120
- Upivoire (Övrigt) – format: 430x120","Följande färger finns i Materia:
- Upcendre (Övrigt) – format: INVALID_FORMAT
- Upcharbon (Övrigt) – format: INVALID_FORMAT
- Upcrete (Övrigt) – format: INVALID_FORMAT
- Upivoire (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,17,answer_ge,"Följande färger finns i Meteo:
- Dark (Övrigt) – format: 430x120
- Fog (Övrigt) – format: 430x120
- Salt (Grå) – format: 430x120
- Sand (Beige) – format: 430x120","Följande färger finns i Meteo:
- Dark (Övrigt) – format: INVALID_FORMAT
- Fog (Övrigt) – format: INVALID_FORMAT
- Salt (Grå) – format: INVALID_FORMAT
- Sand (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,17,answer_full_ge,"Följande färger finns i Meteo:
- Dark (Övrigt) – format: 430x120
- Fog (Övrigt) – format: 430x120
- Salt (Grå) – format: 430x120
- Sand (Beige) – format: 430x120","Följande färger finns i Meteo:
- Dark (Övrigt) – format: INVALID_FORMAT
- Fog (Övrigt) – format: INVALID_FORMAT
- Salt (Grå) – format: INVALID_FORMAT
- Sand (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,18,answer_ge,"Följande färger finns i Mista:
- Agate (Övrigt) – format: 430x120
- Pearl (Övrigt) – format: 430x120
- Shell (Övrigt) – format: 430x120
- Tahiti (Övrigt) – format: 430x120","Följande färger finns i Mista:
- Agate (Övrigt) – format: INVALID_FORMAT
- Pearl (Övrigt) – format: INVALID_FORMAT
- Shell (Övrigt) – format: INVALID_FORMAT
- Tahiti (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,18,answer_full_ge,"Följande färger finns i Mista:
- Agate (Övrigt) – format: 430x120
- Pearl (Övrigt) – format: 430x120
- Shell (Övrigt) – format: 430x120
- Tahiti (Övrigt) – format: 430x120","Följande färger finns i Mista:
- Agate (Övrigt) – format: INVALID_FORMAT
- Pearl (Övrigt) – format: INVALID_FORMAT
- Shell (Övrigt) – format: INVALID_FORMAT
- Tahiti (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,21,answer_ge,"Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: 430x120
- Diaspro (Övrigt) – format: 430x120
- Madera (Övrigt) – format: 430x120
- Prasio (Övrigt) – format: 430x120","Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Diaspro (Övrigt) – format: INVALID_FORMAT
- Madera (Övrigt) – format: INVALID_FORMAT
- Prasio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,21,answer_full_ge,"Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: 430x120
- Diaspro (Övrigt) – format: 430x120
- Madera (Övrigt) – format: 430x120
- Prasio (Övrigt) – format: 430x120","Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Diaspro (Övrigt) – format: INVALID_FORMAT
- Madera (Övrigt) – format: INVALID_FORMAT
- Prasio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,22,answer_ge,"Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: 430x120
- Cream (Beige) – format: 430x120
- Light Grey (Grå) – format: 430x120
- Mud (Beige) – format: 430x120","Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Cream (Beige) – format: INVALID_FORMAT
- Light Grey (Grå) – format: INVALID_FORMAT
- Mud (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,22,answer_full_ge,"Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: 430x120
- Cream (Beige) – format: 430x120
- Light Grey (Grå) – format: 430x120
- Mud (Beige) – format: 430x120","Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Cream (Beige) – format: INVALID_FORMAT
- Light Grey (Grå) – format: INVALID_FORMAT
- Mud (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,24,answer_ge,"Följande färger finns i Stella:
- Bone (Övrigt) – format: 430x120
- Cement (Övrigt) – format: 430x120
- Plomb (Grå) – format: 430x120","Följande färger finns i Stella:
- Bone (Övrigt) – format: INVALID_FORMAT
- Cement (Övrigt) – format: INVALID_FORMAT
- Plomb (Grå) – format: INVALID_FORMAT",INVALID
FAQ_DE,24,answer_full_ge,"Följande färger finns i Stella:
- Bone (Övrigt) – format: 430x120
- Cement (Övrigt) – format: 430x120
- Plomb (Grå) – format: 430x120","Följande färger finns i Stella:
- Bone (Övrigt) – format: INVALID_FORMAT
- Cement (Övrigt) – format: INVALID_FORMAT
- Plomb (Grå) – format: INVALID_FORMAT",INVALID
FAQ_DE,25,answer_ge,"Följande färger finns i Stone:
- Landstone (Övrigt) – format: 430x120
- Nightstone (Övrigt) – format: 430x120
- Silverstone (Grå) – format: 430x120
- Sunstone (Övrigt) – format: 430x120","Följande färger finns i Stone:
- Landstone (Övrigt) – format: INVALID_FORMAT
- Nightstone (Övrigt) – format: INVALID_FORMAT
- Silverstone (Grå) – format: INVALID_FORMAT
- Sunstone (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,25,answer_full_ge,"Följande färger finns i Stone:
- Landstone (Övrigt) – format: 430x120
- Nightstone (Övrigt) – format: 430x120
- Silverstone (Grå) – format: 430x120
- Sunstone (Övrigt) – format: 430x120","Följande färger finns i Stone:
- Landstone (Övrigt) – format: INVALID_FORMAT
- Nightstone (Övrigt) – format: INVALID_FORMAT
- Silverstone (Grå) – format: INVALID_FORMAT
- Sunstone (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,26,answer_ge,"Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: 430x120
- Santa Fe' (Övrigt) – format: 430x120
- Santa Monica (Övrigt) – format: 430x120","Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: INVALID_FORMAT
- Santa Fe' (Övrigt) – format: INVALID_FORMAT
- Santa Monica (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,26,answer_full_ge,"Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: 430x120
- Santa Fe' (Övrigt) – format: 430x120
- Santa Monica (Övrigt) – format: 430x120","Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: INVALID_FORMAT
- Santa Fe' (Övrigt) – format: INVALID_FORMAT
- Santa Monica (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,27,answer_ge,"Följande färger finns i Travertin:
- Beige (Beige) – format: 430x120","Följande färger finns i Travertin:
- Beige (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,27,answer_full_ge,"Följande färger finns i Travertin:
- Beige (Beige) – format: 430x120","Följande färger finns i Travertin:
- Beige (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DE,29,answer_ge,"Följande färger finns i Vintage:
- Bruges (Övrigt) – format: 430x120
- Gent (Övrigt) – format: 430x120
- Namur (Övrigt) – format: 430x120","Följande färger finns i Vintage:
- Bruges (Övrigt) – format: INVALID_FORMAT
- Gent (Övrigt) – format: INVALID_FORMAT
- Namur (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,29,answer_full_ge,"Följande färger finns i Vintage:
- Bruges (Övrigt) – format: 430x120
- Gent (Övrigt) – format: 430x120
- Namur (Övrigt) – format: 430x120","Följande färger finns i Vintage:
- Bruges (Övrigt) – format: INVALID_FORMAT
- Gent (Övrigt) – format: INVALID_FORMAT
- Namur (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,30,answer_ge,"Följande färger finns i Konjak:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Konjak:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,30,answer_full_ge,"Följande färger finns i Konjak:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Konjak:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,181,answer_ge,100x100 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DE,181,answer_full_ge,100x100 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DE,182,question_ge,Wie viele Füße werden pro m² für Platten der Größe 100x100 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe INVALID_FORMAT cm 20 mm benötigt?,INVALID
FAQ_DE,183,answer_ge,80x80 cm 20 mm,80x80cm cm 20 mm,NORMALIZED
FAQ_DE,183,answer_full_ge,80x80 cm 20 mm,80x80cm cm 20 mm,NORMALIZED
FAQ_DE,184,question_ge,Wie viele Füße werden pro m² für Platten der Größe 80x80 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe 80x80cm cm 20 mm benötigt?,NORMALIZED
FAQ_DE,185,answer_ge,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_DE,185,answer_full_ge,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_DE,186,question_ge,Wie viele Füße werden pro m² für Platten der Größe 60x60 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe 60x60cm cm 20 mm benötigt?,NORMALIZED
FAQ_DE,187,answer_ge,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DE,187,answer_full_ge,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DE,188,question_ge,Wie viele Füße werden pro m² für Platten der Größe 60x120 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe INVALID_FORMAT cm 20 mm benötigt?,INVALID
FAQ_DE,189,answer_ge,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_DE,189,answer_full_ge,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_DE,190,question_ge,Wie viele Füße werden pro m² für Platten der Größe 40x120 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe 40x120cm cm 20 mm benötigt?,NORMALIZED
FAQ_DE,198,question_ge,"Wie viele Füße werden pro m² für Platten der Größe 60,4x120,8 cm 20 mm benötigt?","Wie viele Füße werden pro m² für Platten der Größe 60,INVALID_FORMAT,8 cm 20 mm benötigt?",INVALID
FAQ_DE,199,answer_ge,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_DE,199,answer_full_ge,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_DE,200,question_ge,Wie viele Füße werden pro m² für Platten der Größe 90x90 cm und 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe 90x90cm cm und 20 mm benötigt?,NORMALIZED
FAQ_DE,201,question_ge,Wie viele Füße werden pro m² für Platten der Größe 60x60 cm 20 mm benötigt?,Wie viele Füße werden pro m² für Platten der Größe 60x60cm cm 20 mm benötigt?,NORMALIZED
FAQ_DE,202,answer_ge,"Wir bieten mehrere verschiedene Standardformate in 20 mm Dicke an. Beispiele: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 und mehr. Kontaktieren Sie uns, wenn Sie die gesamte Liste sehen möchten.","Wir bieten mehrere verschiedene Standardformate in 20 mm Dicke an. Beispiele: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 und mehr. Kontaktieren Sie uns, wenn Sie die gesamte Liste sehen möchten.",NORMALIZED
FAQ_DE,202,answer_full_ge,"Wir bieten mehrere verschiedene Standardformate in 20 mm Dicke an. Beispiele: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 und mehr. Kontaktieren Sie uns, wenn Sie die gesamte Liste sehen möchten.","Wir bieten mehrere verschiedene Standardformate in 20 mm Dicke an. Beispiele: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 und mehr. Kontaktieren Sie uns, wenn Sie die gesamte Liste sehen möchten.",NORMALIZED
FAQ_DE,203,question_ge,"Ich suche eine Fliese, die etwa 60x60 cm groß ist – welche Formate kommen dem am nächsten?","Ich suche eine Fliese, die etwa 60x60cm cm groß ist – welche Formate kommen dem am nächsten?",NORMALIZED
FAQ_DE,203,answer_ge,"Das nächstgelegene Format zu 60x60 cm ist 60x60, 60x120 oder 90x90 cm, je nach Wunsch nach Proportionen.","Das nächstgelegene Format zu 60x60cm cm ist 60x60cm, 60x120 oder 90x90 cm, je nach Wunsch nach Proportionen.",NORMALIZED
FAQ_DE,203,answer_full_ge,"Das nächstgelegene Format zu 60x60 cm ist 60x60, 60x120 oder 90x90 cm, je nach Wunsch nach Proportionen.","Das nächstgelegene Format zu 60x60cm cm ist 60x60cm, 60x120 oder 90x90 cm, je nach Wunsch nach Proportionen.",NORMALIZED
FAQ_DE,204,question_ge,"Ich suche eine Fliese, die etwa 80x80 cm groß ist – welche Formate kommen dem am nächsten?","Ich suche eine Fliese, die etwa 80x80cm cm groß ist – welche Formate kommen dem am nächsten?",NORMALIZED
FAQ_DE,204,answer_ge,"Das nächstgelegene Format zu 80x80 cm ist 80x80, 90x90 oder 100x100 cm.","Das nächstgelegene Format zu 80x80cm cm ist 80x80cm, 90x90 oder 100x100 cm.",NORMALIZED
FAQ_DE,204,answer_full_ge,"Das nächstgelegene Format zu 80x80 cm ist 80x80, 90x90 oder 100x100 cm.","Das nächstgelegene Format zu 80x80cm cm ist 80x80cm, 90x90 oder 100x100 cm.",NORMALIZED
FAQ_DE,205,answer_ge,"Standardgrößen umfassen 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Möchtest du weitere Formate sehen?","Standardgrößen umfassen 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Möchtest du weitere Formate sehen?",NORMALIZED
FAQ_DE,205,answer_full_ge,"Standardgrößen umfassen 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Möchtest du weitere Formate sehen?","Standardgrößen umfassen 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Möchtest du weitere Formate sehen?",NORMALIZED
FAQ_DE,207,question_ge,Ich habe 35 m² von 60x60 cm – wie viele Füße benötige ich?,Ich habe 35 m² von 60x60cm cm – wie viele Füße benötige ich?,NORMALIZED
FAQ_DE,207,answer_ge,"Berechnung: 60x60 cm benötigt ca. 2,78 Fuß/m². Für 35 m² sind das ungefähr 97 Fuß.","Berechnung: 60x60cm cm benötigt ca. 2,78 Fuß/m². Für 35 m² sind das ungefähr 97 Fuß.",NORMALIZED
FAQ_DE,207,answer_full_ge,"Berechnung: 60x60 cm benötigt ca. 2,78 Fuß/m². Für 35 m² sind das ungefähr 97 Fuß.","Berechnung: 60x60cm cm benötigt ca. 2,78 Fuß/m². Für 35 m² sind das ungefähr 97 Fuß.",NORMALIZED
FAQ_DE,208,answer_ge,"Regel: ≤60 cm → ca. 2,78 Fuß/m², 80 cm → ca. 6,25 Fuß/m², 90 cm → ca. 4,94 Fuß/m², 100 cm → ca. 4,0 Fuß/m². Längeres Format (60x120 cm, 40x120 cm) → ca. 2,78–4,17 Fuß/m².","Regel: ≤60 cm → ca. 2,78 Fuß/m², 80 cm → ca. 6,25 Fuß/m², 90 cm → ca. 4,94 Fuß/m², 100 cm → ca. 4,0 Fuß/m². Längeres Format (INVALID_FORMAT cm, 40x120 cm) → ca. 2,78–4,17 Fuß/m².",INVALID
FAQ_DE,208,answer_full_ge,"Regel: ≤60 cm → ca. 2,78 Fuß/m², 80 cm → ca. 6,25 Fuß/m², 90 cm → ca. 4,94 Fuß/m², 100 cm → ca. 4,0 Fuß/m². Längeres Format (60x120 cm, 40x120 cm) → ca. 2,78–4,17 Fuß/m².","Regel: ≤60 cm → ca. 2,78 Fuß/m², 80 cm → ca. 6,25 Fuß/m², 90 cm → ca. 4,94 Fuß/m², 100 cm → ca. 4,0 Fuß/m². Längeres Format (INVALID_FORMAT cm, 40x120 cm) → ca. 2,78–4,17 Fuß/m².",INVALID
FAQ_DE,220,answer_ge,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DE,220,answer_full_ge,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
